职位名称,职位地址,薪资,学历经验要求,公司名称,公司信息,公司福利,详情页链接
python工程师,北京,12-16K,3-5年本科,艾克斯智能,互联网A轮20-99人,五险一金,https://www.zhipin.com/job_detail/fa49349b7b0ecb6633F82d29ElQ~.html
Python工程师,北京·朝阳区·祁家豁子,10-15K·13薪,1-3年大专,中科技达,仪器仪表/工业自动化未融资20-99人,年终奖，五险一金,https://www.zhipin.com/job_detail/494441414559ae881XV-3Nu0FVtV.html
Python工程师,北京·海淀区·上地,9-14K·14薪,1-3年本科,百奥新科,互联网A轮20-99人,零食下午茶，年终奖，加班车费报销，股票期权，节日福利，贴心生日福利，带薪年假，弹性工作时间，五险一金,https://www.zhipin.com/job_detail/3f99341c4e61afd31XV83dq9ElNR.html
Python工程师,北京·海淀区·中关村,20-25K·13薪,1-3年本科,缔联科技—费耘,移动互联网B轮20-99人,年终奖，节日福利，定期体检，五险一金，带薪年假，定期团建，补充医疗保险，零食下午茶,https://www.zhipin.com/job_detail/1e0b82b9323647ea1nZz3N60FVZQ.html
Python工程师,北京·海淀区·四季青,13-25K,3-5年本科,长扬科技,互联网D轮及以上500-999人,通讯补贴，五险一金，定期体检，餐补，带薪年假,https://www.zhipin.com/job_detail/e1c39a03dab519b033N72dy5FFI~.html
Python工程师,北京·海淀区·五道口,15-25K·13薪,经验不限本科,芯视界,智能硬件B轮100-499人,带薪年假，股票期权，员工旅游，定期体检，节日福利，岗位晋升，扁平管理，技能培训，年终奖，零食下午茶，五险一金，补充医疗保险,https://www.zhipin.com/job_detail/006214faf72031931XV62tu4F1RT.html
Python工程师,北京·朝阳区·国贸,12-24K,经验不限本科,普罗,新能源天使轮20-99人,加班补助，节日福利，全勤奖，股票期权，五险一金，带薪年假，年终奖,https://www.zhipin.com/job_detail/f38e871237f66d251nx93dW-ElBT.html
Python工程师,北京·海淀区·五道口,15-25K,1-3年本科,爱特曼,计算机软件A轮20-99人,五险一金，年终奖，节日福利，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/f9c9f668d2fbd2b51nd62t69EFFT.html
Python讲师/Python教研讲师,北京·海淀区·五路居,20-30K,3-5年本科,北京联合伟世,计算机硬件未融资100-499人,五险一金，加班补助，员工旅游，定期体检，带薪年假，年终奖，补充医疗保险，节日福利,https://www.zhipin.com/job_detail/54f4af503b39ad541XR72du1E1VX.html
Python开发,北京·朝阳区·酒仙桥,14-20K,3-5年本科,博彦科技,计算机软件已上市10000人以上,五险一金，定期体检，带薪年假，年终奖，免费班车，节日福利,https://www.zhipin.com/job_detail/65ce5aa0ef3ca0af1n1709u0EFBQ.html
python开发,北京·海淀区·西北旺,11-22K,经验不限本科,软通动力,计算机软件已上市10000人以上,团建活动，五险一金，加班补助，免费班车，交通补助，零食下午茶，带薪年假，节日福利，定期体检,https://www.zhipin.com/job_detail/e68587f99f73775b33Z52tS6ElU~.html
python开发,北京·海淀区·西北旺,13-26K,3-5年本科,软通动力信息技术集团,计算机软件已上市10000人以上,全勤奖，加班补助，年终奖，通讯补贴，餐补，免费班车，交通补助，员工旅游，包吃，定期体检，带薪年假，零食下午茶，节日福利，五险一金，补充医疗保险,https://www.zhipin.com/job_detail/70d0fd8060516e5d0XZ509y1GVM~.html
Python开发,北京·朝阳区·亚运村,9-14K,1-3年本科,汇泉教育科技,计算机软件未融资20-99人,补充医疗保险，五险一金,https://www.zhipin.com/job_detail/062233cabd09725c1nFz3dq0EVFS.html
python开发,北京·海淀区·人民大学,20-35K·13薪,1-3年本科,微步在线,信息安全D轮及以上500-999人,租房补贴，员工旅游，五险一金，股票期权，节日福利，包吃，零食下午茶，补充医疗保险，交通补助，带薪年假，年终奖，餐补，司龄假，定期体检,https://www.zhipin.com/job_detail/3351268bf0ac448e1nB939i4EFRX.html
Python工程师、java工程师,北京,9-14K,经验不限本科,珠海深译信息有限...,移动互联网A轮20-99人,有无线网，住房补贴，年终奖，节日福利，带薪年假，零食下午茶，交通补助，绩效奖金，员工旅游，通讯补贴，餐补，五险一金,https://www.zhipin.com/job_detail/5474332f9a0d0fee1nB809y7EVVR.html
python工程师（西三旗）,北京·昌平区·西三旗,11-15K·13薪,3-5年本科,络道科技,计算机软件不需要融资100-499人,加班补助，带薪年假，节日福利，五险一金，定期体检，餐补，通讯补贴,https://www.zhipin.com/job_detail/185cdc422fde127a1nNz2ty5E1BR.html
Python工程师,北京·海淀区·知春路,15-30K,3-5年本科,易显科技,智能硬件不需要融资100-499人,包吃，股票期权，全额五险一金，带薪年假，定期体检，节日福利,https://www.zhipin.com/job_detail/f1405c10127825b91XR83ty7GVdW.html
Python工程师,北京·海淀区·北太平庄,17-22K·14薪,3-5年本科,深光科技,计算机软件A轮20-99人,交通补助，五险一金，年终奖，带薪年假，定期体检，零食下午茶，餐补,https://www.zhipin.com/job_detail/b7311d1d446ec0f81XVy2dy7E1FQ.html
python工程师,北京·海淀区·西北旺,13-20K,3-5年本科,北京西太科技,计算机软件A轮20-99人,五险一金，带薪年假，包吃，员工旅游,https://www.zhipin.com/job_detail/1c010d872e0d1aee1nZ60tm7F1BX.html
Python工程师,北京·西城区·西直门,10-15K,3-5年本科,钧锋投资,互联网金融不需要融资20-99人,通讯补贴，交通补助，员工旅游，加班补助，五险一金，零食下午茶，年终奖,https://www.zhipin.com/job_detail/e32b7718ca92e6da0nV72Nu1FlI~.html
Python高级讲师,北京,20-30K,3-5年本科,美码科技,培训机构500-999人,五险一金，带薪年假，免费班车，节日福利，餐补,https://www.zhipin.com/job_detail/71cd58ffa44649b81XR52NS0GFJW.html
Python教材编写,北京·海淀区·清河,10-14K,经验不限本科,千锋互联,在线教育不需要融资1000-9999人,五险一金，带薪年假，加班补助，定期体检，零食下午茶,https://www.zhipin.com/job_detail/63cf467aad9963f11nN729y_EVRX.html
python工程师,北京·西城区·金融街,15-20K,1-3年本科,法本,计算机软件已上市10000人以上,企业文化，加班补助，员工旅游，带薪年假，全勤奖，零食下午茶，年终奖，五险一金，节日福利，定期体检,https://www.zhipin.com/job_detail/003e7f5d3b48a54d1XZ_3NW8GFJZ.html
Python讲师,北京·海淀区·上地,20-40K,1年以内本科,百知教育,在线教育未融资100-499人,定期体检，年终奖，员工旅游，五险一金，节日福利，零食下午茶，餐补，带薪年假,https://www.zhipin.com/job_detail/e380e905bca6e8e21nJy3d61E1Y~.html
Python测试,北京·海淀区·西北旺,8-13K,1-3年本科,微度芯创,电子/半导体/集成电路A轮20-99人,年终奖，五险一金，股票期权，带薪年假，补充医疗保险，交通补助，节日福利，住房补贴，定期体检，零食下午茶，餐补,https://www.zhipin.com/job_detail/1353027371428bfb1XV62Ni1FlJS.html
高级Python开发,北京·海淀区·公主坟,20-40K·14薪,3-5年本科,锐捷网络,通信/网络设备已上市1000-9999人,餐补，加班补助，带薪年假，通讯补贴，年终奖，补充医疗保险，包吃，零食下午茶，交通补助，五险一金，员工旅游，定期体检，节日福利，免费班车,https://www.zhipin.com/job_detail/526978ade47464f81XR-3t25GFBQ.html
Python工程师,北京·朝阳区·三元桥,12-16K·13薪,3-5年本科,浠众,计算机软件未融资20-99人,补充医疗保险，带薪年假，零食下午茶，年终奖，节日福利，五险一金，加班补助，员工旅游，全勤奖,https://www.zhipin.com/job_detail/e3edee250d962ddf1XR70tm7EVNQ.html
python(外派360),北京·朝阳区·酒仙桥,12-17K,3-5年本科,亿达信息,计算机软件不需要融资1000-9999人,带薪年假，五险一金，加班补助，补充医疗保险，节日福利，定期体检,https://www.zhipin.com/job_detail/bf2fc0c12721a0f91XZ53Nu_EVdV.html
高级Python开发,北京·海淀区·公主坟,20-30K·14薪,3-5年本科,锐捷网络,通信/网络设备已上市1000-9999人,通讯补贴，员工旅游，餐补，节日福利，定期体检，免费班车，带薪年假，加班补助，交通补助，年终奖，零食下午茶，包吃，补充医疗保险，五险一金,https://www.zhipin.com/job_detail/157db81bf16981161XRz3dy7F1FR.html
Python工程师,北京·昌平区·西三旗,18-30K·16薪,3-5年本科,中邮信科,计算机软件未融资1000-9999人,交通补助，加班补助，包吃，员工旅游，五险一金，定期体检，带薪年假，补充医疗保险，节日福利，住房补贴，通讯补贴，企业年金，生日券,https://www.zhipin.com/job_detail/d7e6b2a475e6484b1n1-0ty-FlRX.html
python工程师,北京·朝阳区·立水桥,20-30K·13薪,经验不限本科,途游游戏,游戏不需要融资1000-9999人,交通补助，五险一金，带薪年假，定期体检，全勤奖，节日福利，员工旅游，零食下午茶，餐补，年终奖，股票期权,https://www.zhipin.com/job_detail/f27c7ddc593afd461nZ73Nq1ElFW.html
Python工程师,北京·海淀区·清河,12-22K,3-5年本科,清华同衡,其他行业未融资1000-9999人,补充医疗保险，定期体检，五险一金,https://www.zhipin.com/job_detail/b77aa5482f276f831nd43dq7FVpT.html
PYTHON工程师,北京·通州区·梨园,6-11K,1-3年大专,奥诚智通,计算机软件0-20人,,https://www.zhipin.com/job_detail/3a5bb41d01e49be50H1409q4GVo~.html
python工程师,北京·朝阳区·望京,14-16K,1-3年学历不限,博彦科技,计算机软件已上市10000人以上,定期体检，五险一金，年终奖，带薪年假，免费班车，节日福利,https://www.zhipin.com/job_detail/e97201b9102bf0591nF829-8FlpS.html
Python工程师,北京·朝阳区·朝阳门,15-30K·13薪,3-5年本科,北京蓝力达,计算机硬件未融资20-99人,餐补，交通补助，零食下午茶，带薪年假，周年红包，五险一金，节日福利，通讯补贴，员工旅游，年终奖，补充医疗保险,https://www.zhipin.com/job_detail/e3777855c49fb4bb3nV83NW-E1E~.html
Python（外包岗）,北京·海淀区·西北旺,15-20K,经验不限大专,百度,互联网已上市10000人以上,交通补助，加班补助，零食下午茶，餐补，免费班车，住房补贴，节日福利，年终奖，补充医疗保险，娱乐健身，通讯补贴，五险一金，带薪年假，员工旅游，定期体检,https://www.zhipin.com/job_detail/1839cfb914ffafed1nF809i_EVpX.html
python工程师,北京·海淀区·中关村,20-40K·14薪,3-5年本科,极睿科技,新零售A轮20-99人,员工旅游，节日福利，五险一金，加班补助，零食下午茶，股票期权，带薪年假，定期体检，全勤奖，年终奖，补充医疗保险,https://www.zhipin.com/job_detail/9736a6bc872c4dc80nZ829y5GVM~.html
Python工程师,北京·朝阳区·大望路,15-25K,3-5年大专,诺而为,其他专业服务A轮100-499人,员工旅游，年终奖，通讯补贴，带薪年假，加班补助，节日福利，五险一金,https://www.zhipin.com/job_detail/05d9bdd8c6c02d7c1XRz2d2_ElJS.html
Python工程师,北京·海淀区·上地,20-35K,3-5年本科,恒邦科技,数据服务20-99人,全勤奖，节日福利，五险一金,https://www.zhipin.com/job_detail/ad1c3e2234c045f81n143tq4FVZY.html
python工程师,北京·海淀区·中关村,10-15K·14薪,1-3年本科,畅春互联,计算机软件未融资20-99人,创新奖，五险一金，节日福利，绩效奖金，全勤奖，股票期权，住房补贴，年终奖，节假日福利,https://www.zhipin.com/job_detail/e59ecfb1d393d0491nR_0tq4FFdY.html
python（长期外派360）,北京·朝阳区·798,11-17K,1-3年大专,亿达信息,计算机软件不需要融资1000-9999人,带薪年假，节日福利，定期体检，加班补助，五险一金，补充医疗保险,https://www.zhipin.com/job_detail/012385b5c0a411781XZ53NS4GFdS.html
Python研发实习生,北京·海淀区·中关村,100-150元/天,3天/周1个月硕士,中国科学院软件研究所,计算机软件不需要融资1000-9999人,带薪年假，年终奖，五险一金，定期体检，节日福利,https://www.zhipin.com/job_detail/f9929eaa51fcef271XR-2N60EFtT.html
Python技术经理,北京·昌平区·回龙观,25-50K·14薪,3-5年大专,音悦荚,移动互联网A轮100-499人,节日福利，五险一金，交通补助，股票期权，加班补助，带薪年假，年终奖，季度奖金,https://www.zhipin.com/job_detail/6934f66c2bf6425a1nB_2dy9F1NU.html
Python,北京·石景山区·苹果园,5-7K,1年以内本科,北京乐博乐博,在线教育已上市1000-9999人,年终奖，免费班车，通讯补贴，员工旅游，节日福利，股票期权，五险一金，带薪年假,https://www.zhipin.com/job_detail/f16a6990e590c7fa03Nz29m-ElY~.html
Python开发,北京·昌平区·沙河,8-13K,1-3年大专,老男孩IT教育,在线教育不需要融资100-499人,五险一金,https://www.zhipin.com/job_detail/dea6bfb16dabb06f1XV40tS1F1U~.html
python工程师,北京,13-25K,3-5年学历不限,柯莱特集团,计算机软件已上市1000-9999人,交通补助，节日福利，五险一金,https://www.zhipin.com/job_detail/8b2f48e3fb711fba1n163d68F1BV.html
python工程师,北京·海淀区·知春路,25-50K·15薪,3-5年本科,音娱时光,移动互联网B轮100-499人,五险一金，免费健身，零食下午茶，包吃，股票期权，年终奖，节日福利，带薪年假，员工旅游，补充医疗保险,https://www.zhipin.com/job_detail/b32cd6e14bd84a301n162NW1GFdS.html
python实习生,北京·朝阳区·望京,200-300元/天,4天/周3个月本科,蓝狐思远,互联网不需要融资0-20人,年终奖，五险一金，节日福利，带薪年假,https://www.zhipin.com/job_detail/58ac7f0a7d22780033J_39q8EVI~.html
Python讲师/python开发,北京·昌平区·沙河,15-30K,3-5年大专,猿来教育,培训机构A轮20-99人,五险一金，年终奖，零食下午茶，加班补助，节日福利，定期体检,https://www.zhipin.com/job_detail/389f193528728da61n1y3N25FlJY.html
Python存储开发,北京·昌平区·沙河,21-25K,3-5年本科,联创信安,计算机软件已上市100-499人,,https://www.zhipin.com/job_detail/541418f34ad6d9a93nd42du5EVs~.html
Python实习生,北京·朝阳区·建外,2-4K,经验不限本科,数城未来,互联网天使轮20-99人,节日福利，员工旅游，定期体检，高端意外险，年终奖，零食下午茶，补充医疗保险，通讯补贴，五险一金，交通补助，加班补助，带薪年假，餐补,https://www.zhipin.com/job_detail/06a43a0f5e2e90131HZy0tq5Flo~.html
Python工程师,北京,18-35K·13薪,经验不限本科,魔镜市场情报,数据服务不需要融资100-499人,年终奖，股票期权，节日福利，定期体检，抵制996，员工旅游，五险一金，带薪年假，零食下午茶,https://www.zhipin.com/job_detail/8cf8e2e9971be5021nR43d-6E1RZ.html
Python开发工程师,北京·海淀区·五道口,16-30K·13薪,3-5年本科,独到科技,数据服务B轮100-499人,零食下午茶，带薪年假，节日福利，分享会，员工旅游，五险一金，补充医疗保险,https://www.zhipin.com/job_detail/ad5c14b55fa1c18d1nN82967GVdV.html
Python开发工程师,北京·朝阳区·三元桥,15-25K·13薪,1-3年本科,清科创业,基金已上市100-499人,员工旅游，零食下午茶，加班补助，补充医疗保险，年终奖，通讯补贴，五险一金，节日福利，定期体检，全勤奖，带薪年假,https://www.zhipin.com/job_detail/0e9679369898fc0f1n172N-9ElZW.html
Python开发工程师,北京·朝阳区·团结湖,15-23K·13薪,1-3年本科,格上理财,互联网金融A轮500-999人,定期体检，带薪年假，餐补，节日福利，年终奖，五险一金,https://www.zhipin.com/job_detail/adf2eb2b08097e3a1nxy0tS0FVRW.html
Python开发工程师,北京,13-22K·15薪,1-3年本科,天融信,信息安全已上市1000-9999人,带薪病假5天，补充医疗保险，带薪年假，餐补，交通补助，股票期权，定期体检，节日福利，春节11天假，年终奖，五险一金，通讯补贴,https://www.zhipin.com/job_detail/1405a03815194c591n1739W0F1BR.html
python爬虫实习生,北京·海淀区·西二旗,150-250元/天,4天/周4个月本科,百家云,计算机软件B轮500-999人,住房补贴，股票期权，节日福利，带薪年假，员工旅游，补充医疗保险，交通补助，年终奖，五险一金，餐补，定期体检，零食下午茶,https://www.zhipin.com/job_detail/30c2980fe2499ed23nZz3d24F1Q~.html
Python开发工程师,北京·海淀区·中关村,9-14K·15薪,1-3年本科,安信天行,信息安全不需要融资500-999人,年终奖，员工旅游，定期体检，加班补助，通讯补贴，五险一金，节日福利，交通补助，带薪年假，餐补，补充医疗保险,https://www.zhipin.com/job_detail/614e11269272625e1nJ409i_GFdR.html
Python/C++工程师,北京·海淀区·马连洼,18-30K·13薪,1-3年硕士,北京欣博电子,信息安全B轮100-499人,公租房，带薪年假，零食下午茶，年终奖，补充医疗保险，加班补助，五险一金，交通补助，定期体检，节日福利，健身房，员工旅游,https://www.zhipin.com/job_detail/1510094139cffe031XV-3tW0GVtW.html
Python开发工程师,北京·西城区·宣武门,15-30K,3-5年本科,汇成基金,互联网金融未融资100-499人,餐补，带薪年假，零食下午茶，年终奖，节日福利，五险一金,https://www.zhipin.com/job_detail/8d407b50cf5febe51XV83tm-E1JQ.html
Python开发工程师,北京·西城区·右安门,15-20K·16薪,3-5年本科,易天气科技,互联网天使轮20-99人,年终奖，零食下午茶，带薪年假，五险一金，股票期权，交通补助,https://www.zhipin.com/job_detail/956364af47e1a9471n1-2tm9F1NW.html
Python开发工程师,北京·昌平区·西三旗,11-15K,1-3年大专,迈迅兴路,互联网0-20人,,https://www.zhipin.com/job_detail/1af5c80597bd312d1XV82t6_GVBT.html
Python工程师（数据导出）,北京·海淀区·知春路,11-18K,1-3年本科,视野数科,数据服务A轮100-499人,五险一金，零食下午茶，年终奖，节日福利，带薪年假,https://www.zhipin.com/job_detail/c03f51c27da48c7b1nxy2d-6E1tV.html
开发类-Python讲师,北京,10-15K·13薪,3-5年大专,泰克网络实验室,在线教育未融资100-499人,通讯补贴，定期体检，年终奖，节日福利，五险一金，带薪年假,https://www.zhipin.com/job_detail/2a88de051386271a1nF82dy9EFZW.html
Python开发工程师,北京·朝阳区·朝外,12-20K,1-3年本科,速擎软件,计算机软件A轮100-499人,五险一金，带薪年假，零食下午茶，免费停车位，新冠保险，股票期权，员工旅游,https://www.zhipin.com/job_detail/4855fb72412323701XR409q9ElpS.html
Python开发工程师,北京·海淀区·上地,20-40K·14薪,3-5年本科,青藤云安全,信息安全C轮500-999人,年终奖，五险一金，带薪年假，股票期权，餐补，零食下午茶，定期体检，节日福利,https://www.zhipin.com/job_detail/cb690f195e27c8ba1XV409-7EVRQ.html
Python开发工程师,北京·朝阳区·安贞,15-25K·13薪,3-5年本科,众趣科技,互联网B轮100-499人,茶话会，通讯补贴，节日福利，年终奖，看电影，补充医疗保险，带薪年假，五险一金，零食下午茶，交通补助，员工旅游，餐补，定期体检，部门聚餐,https://www.zhipin.com/job_detail/682f21c7b272014b1XVy2dy5GFBX.html
Python开发工程师,北京·朝阳区·三元桥,25-50K·15薪,5-10年本科,慧科讯业,数据服务D轮及以上1000-9999人,餐补，五险一金，带薪年假，加班补助，年终奖，节日福利，交通补助，零食下午茶,https://www.zhipin.com/job_detail/5da8900ffdc96e461nF63d-1GVJS.html
Python爬虫工程师,北京,13-18K·14薪,1-3年本科,视野数科,数据服务A轮100-499人,节日福利，五险一金，带薪年假，零食下午茶，年终奖,https://www.zhipin.com/job_detail/33b96fe0ddf2a15b1n1z3Nq-ElFZ.html
python开发工程师,北京·朝阳区·望京,15-30K·14薪,3-5年本科,5miles,互联网B轮100-499人,补充医疗保险，带薪年假，全勤奖，加班补助，零食下午茶，餐补，年终奖，节日福利，员工旅游，五险一金，股票期权,https://www.zhipin.com/job_detail/a9e1f7965ebae9691n1z396-Els~.html
Python爬虫工程师,北京·海淀区·西直门,11-20K·13薪,1-3年本科,北银金科,互联网不需要融资500-999人,节日福利，五险一金，补充医疗保险，员工旅游，包吃，通讯补贴，年终奖，零食下午茶，交通补助，定期体检，加班补助,https://www.zhipin.com/job_detail/18d044e69e1efa7c1XZ83dW9E1pX.html
